,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,is_svi,label,pattern_membership_0,pattern_membership_1,pattern_membership_2,pattern_membership_3,pattern_membership_4,pattern_correlation_0,pattern_correlation_1,pattern_correlation_2,pattern_correlation_3,pattern_correlation_4
VEGFA_ITGAV,334,15.712378,2.8161497,56.16797900262467,11972.832,9.390479,334,1,4,0.0,0.0,0.0,0.0,1.0,0.5610351723568098,0.22923832261226895,-0.3929564914497636,-0.3780937437663562,0.20526150805861015
ADAM15_ITGAV,356,15.801851,2.821489,53.28083989501312,12041.011,9.396156,356,1,0,1.0,0.0,0.0,0.0,0.0,0.6611949932488116,0.23402960672048054,-0.38219596403916983,-0.25524846776066173,-0.016777947206074336
COL1A2_ITGAV,351,15.386608,2.7964644,53.93700787401574,11724.596,9.36953,351,1,0,1.0,0.0,0.0,0.0,0.0,0.6106831523387035,0.23831996590611718,-0.3311859011889504,-0.25415326831663465,0.02817436836468978
COL4A1_ITGAV,358,16.176678,2.8435526,53.018372703412076,12326.628,9.419599,358,1,0,1.0,0.0,0.0,0.0,0.0,0.6203656309891751,0.13233065355977944,-0.34882386831664863,-0.21484886968361985,-0.010701793647797412
FN1_ITGAV,345,16.017857,2.834263,54.7244094488189,12205.607,9.409733,345,1,4,0.0,0.0,0.0,0.0,1.0,0.5654129041121079,0.13387508080195035,-0.3898724544005519,-0.2756460215688762,0.10510615500786687
SAA1_SCARB1,383,20.196526,3.0538373,49.73753280839895,15389.752,9.641522,383,1,4,0.0,0.0,0.0,0.0,1.0,-0.20458920317541535,-0.1718798092024351,0.3267283246493256,0.12523085867872646,-0.14967071080492503
PDGFB_PDGFRB,470,24.838326,3.251859,38.320209973753286,18926.805,9.848388,470,1,0,1.0,0.0,0.0,0.0,0.0,0.21474794170236725,0.10284301187219966,-0.19453301304054102,-0.11974001490957371,0.05050895520029855
MFGE8_PDGFRB,440,27.422264,3.3471727,42.25721784776903,20895.766,9.94735,440,0,-1,0.0,0.0,0.0,0.0,0.0,0.2135897871817111,0.019175386007403126,-0.16895696110104766,-0.09392056313823019,0.17593483848174324
CALM1_KCNN4,520,28.042624,3.3687646,31.75853018372703,21368.479,9.969719,520,0,-1,0.0,0.0,0.0,0.0,0.0,0.09401586739786712,-0.013268309275673146,-0.07507225304247486,-0.08814837016041945,0.15376793317610188
PSEN1_NOTCH3,559,41.48997,3.749268,26.640419947506565,31615.357,10.36143,559,1,4,0.0,0.0,0.0,0.0,1.0,0.03209008362028532,-0.14946851930624952,0.05363703835883725,-0.00980592812092378,0.17926455190004173
THBS2_NOTCH3,628,44.871113,3.8258357,17.58530183727034,34191.79,10.43977,628,1,3,0.0,0.0,0.0,1.0,0.0,-0.15925504592109158,-0.35626849515678327,0.2204861293123011,0.19356694171641256,-0.1189199508184079
SCGB3A1_NOTCH3,632,54.92638,4.0240364,17.06036745406824,41853.902,10.641964,632,1,0,1.0,0.0,0.0,0.0,0.0,-0.11152054272708023,-0.23674330098599297,0.23505351689493761,0.110486202609518,-0.1576591074858291
JAG2_NOTCH3,625,42.561638,3.7741768,17.979002624671914,32431.967,10.38693,625,1,4,0.0,0.0,0.0,0.0,1.0,-0.23823287216291827,-0.35576002476263907,0.23332656891066592,0.1628201248504492,-0.20680889831033888
APP_APLP2,466,21.856089,3.1292176,38.84514435695539,16654.34,9.720487,466,0,-1,0.0,0.0,0.0,0.0,0.0,0.21258730690593686,0.11962887000964899,-0.17808523835484058,-0.12126542791011406,0.09896892111777249
HLA-A_APLP2,482,24.82462,3.2513282,36.74540682414699,18916.36,9.847836,482,0,-1,0.0,0.0,0.0,0.0,0.0,0.08575509782114524,-0.014639277711568536,-0.14595148524686782,-0.028157449676145297,0.10107350625140311
GPC3_CD81,687,53.229942,3.9932332,9.842519685039374,40561.215,10.610592,687,1,4,0.0,0.0,0.0,0.0,1.0,-0.082964670056276,0.05583991642381198,-0.06168887109808952,-0.12850156276665628,-0.3408042707720205
CD99_CD81,689,82.57251,4.4257145,9.580052493438318,62920.25,11.04964,689,1,1,0.0,1.0,0.0,0.0,0.0,-0.18191340874332346,0.027630479482511724,-0.03595144843259882,-0.04334504456900137,-0.41122923782860954
AFDN_NECTIN1,287,12.233809,2.5827749,62.33595800524934,9322.163,9.140257,287,1,4,0.0,0.0,0.0,0.0,1.0,-0.05041562136742997,-0.13106608609127354,0.1362770044114127,0.11514954729178055,0.03378642726155866
BMP2_GPC1,564,31.716305,3.4878736,25.984251968503933,24167.824,10.092819,564,1,4,0.0,0.0,0.0,0.0,1.0,-0.15307641099165104,-0.10304400835652655,0.11685171791938372,-0.006848020690413173,-0.005754249353107918
APP_GPC1,526,24.653559,3.2446823,30.97112860892388,18786.012,9.840921,526,0,-1,0.0,0.0,0.0,0.0,0.0,-0.08371613335114086,0.0061767597979751005,0.018832827041425974,-0.12083171295289347,0.03851232715803966
COL18A1_GPC1,528,29.140104,3.4058566,30.708661417322837,22204.76,10.008107,528,1,4,0.0,0.0,0.0,0.0,1.0,-0.123800575711151,-0.1449202714856766,0.14482823717662904,0.1069540074245336,0.20928866296650575
VEGFA_GPC1,533,29.792173,3.4272606,30.052493438320205,22701.637,10.030236,533,1,4,0.0,0.0,0.0,0.0,1.0,0.04503474426420054,0.01644222305025072,0.056424087373498404,-0.05064403799925205,0.16447902591459315
NLGN2_NRXN2,204,10.393498,2.433043,73.22834645669292,7919.8457,8.977253,204,1,4,0.0,0.0,0.0,0.0,1.0,0.18319703204002696,-0.0035599668650333357,0.030317071946897495,0.1485369375487598,-0.1068735719343099
AFDN_NRXN2,187,8.858411,2.288325,75.45931758530185,6750.109,8.817462,187,1,3,0.0,0.0,0.0,1.0,0.0,0.20984851315705708,-0.001978588328743736,0.03972207575254922,0.16198058494203302,-0.12526338277789392
GPC3_IGF1R,163,3.6576831,1.5385182,78.60892388451444,2787.1545,7.933135,163,0,-1,0.0,0.0,0.0,0.0,0.0,0.10725422463005413,0.0619085883144636,-0.11556179488012612,-0.14716588569027553,0.1625967045590684
INS_IGF1R,190,7.585304,2.1500518,75.06561679790026,5780.0015,8.662333,190,0,-1,0.0,0.0,0.0,0.0,0.0,0.02004393220623756,-0.03882216035861257,-0.02984037525446047,-0.09762552960784625,0.15485953354448778
GNAI2_IGF1R,172,6.144477,1.9663396,77.42782152230971,4682.0913,8.451714,172,0,-1,0.0,0.0,0.0,0.0,0.0,0.04698149854455879,-0.008275422770725786,-0.026863980368262753,-0.11765315405900875,0.17519301234542395
S100A4_ERBB2,548,31.504131,3.481367,28.083989501312335,24006.148,10.086107,548,1,3,0.0,0.0,0.0,1.0,0.0,-0.14460251551342873,-0.17941072554344392,0.17178374643854646,0.16159787383028176,0.038716654334846036
SEMA4D_ERBB2,564,32.74774,3.5189135,25.984251968503933,24953.78,10.124821,564,0,-1,0.0,0.0,0.0,0.0,0.0,-0.15434098904249946,-0.059746733322481614,0.1703974914395677,0.12708615669444656,-0.11878114145248157
HLA-A_ERBB2,558,30.082846,3.436656,26.77165354330708,22923.129,10.039946,558,0,-1,0.0,0.0,0.0,0.0,0.0,-0.170813920889181,-0.13179835137709622,0.16518664889749687,0.12796919691550518,-0.0661233330393442
HSP90B1_ERBB2,570,40.178482,3.7179158,25.196850393700785,30616.002,10.32931,570,1,4,0.0,0.0,0.0,0.0,1.0,-0.3513284738924917,-0.266450407859808,0.27334189932396397,0.24349611175110863,-0.20487964208481693
HSP90AA1_ERBB2,574,35.381886,3.594071,24.671916010498684,26960.996,10.202184,574,1,4,0.0,0.0,0.0,0.0,1.0,-0.30479354690844956,-0.21767084155695526,0.17188593663217935,0.1508293377193797,-0.11933418757803117
PSEN1_NOTCH1,176,8.207484,2.2200167,76.9028871391076,6254.103,8.741153,176,1,4,0.0,0.0,0.0,0.0,1.0,0.14472682688967864,0.06367563135463244,-0.1757038078934046,-0.10704201120080495,0.36292302766049317
MFAP2_NOTCH1,199,13.266129,2.6578882,73.88451443569554,10108.79,9.221259,199,0,-1,0.0,0.0,0.0,0.0,0.0,0.06886252468716206,0.005489470853680216,-0.14646624068026917,-0.07750360430897836,0.25710414634660833
JAG2_NOTCH1,174,6.316274,1.9901012,77.16535433070865,4813.001,8.479284,174,0,-1,0.0,0.0,0.0,0.0,0.0,0.07873554158824096,0.012462380033462544,-0.11169387880914435,-0.08743433577029697,0.1910410391618925
PLAU_ST14,651,42.99629,3.7841053,14.566929133858263,32763.172,10.397091,651,1,4,0.0,0.0,0.0,0.0,1.0,-0.15741135881491278,-0.122174138574883,0.1084138356690707,-0.04278354833688949,-0.0976527891819471
SPINT1_ST14,678,49.721405,3.926348,11.023622047244096,37887.71,10.542409,678,1,4,0.0,0.0,0.0,0.0,1.0,-0.24377352082814288,-0.21719593871241502,0.25487687278118887,0.08552653903914804,-0.046159320297949655
GNAI2_ADRA2A,204,8.503526,2.251663,73.22834645669292,6479.6865,8.776582,204,0,-1,0.0,0.0,0.0,0.0,0.0,0.010036637205078091,0.11427859953927248,0.03605036632070173,-0.06975805490836054,-0.05486992479318322
AGT_ADRA2A,194,7.304733,2.1168256,74.54068241469815,5566.2065,8.624649,194,1,1,0.0,1.0,0.0,0.0,0.0,0.21555871128352916,0.37780863238690554,-0.16824212140401823,-0.33397358219298773,0.009339074844887772
SAA1_ADRA2A,193,7.543409,2.1451602,74.67191601049869,5748.0776,8.656795,193,0,-1,0.0,0.0,0.0,0.0,0.0,0.03260700771418703,0.11530286033288195,0.034329978907208285,-0.08951073880907495,-0.05394335216832269
CXCL2_ADRA2A,221,8.27805,2.2276514,70.99737532808399,6307.8745,8.749713,221,1,4,0.0,0.0,0.0,0.0,1.0,0.04545860047902432,0.22210531662130942,-0.08793301309827004,-0.18902943981958004,0.01797374354654473
APP_ADRA2A,214,8.498281,2.2511108,71.91601049868767,6475.6895,8.775965,214,1,1,0.0,1.0,0.0,0.0,0.0,0.23327522853060195,0.38742430889097274,-0.20697605157448193,-0.33442781254487125,0.048835843630353426
CXCL1_ADRA2A,212,9.04664,2.3072383,72.17847769028872,6893.54,8.838485,212,1,1,0.0,1.0,0.0,0.0,0.0,0.29057254256102655,0.4375766006683894,-0.2496394069566609,-0.41052398352481373,0.029882871475465467
PPY_ADRA2A,213,10.949621,2.4806995,72.04724409448819,8343.611,9.029371,213,1,1,0.0,1.0,0.0,0.0,0.0,0.18009602869698904,0.3592898924540838,-0.16172114136365995,-0.2613359319544326,-0.023483755348915916
CXCL16_ADRA2A,226,10.07349,2.404554,70.34120734908136,7675.9995,8.945984,226,1,4,0.0,0.0,0.0,0.0,1.0,0.0778535476585194,0.21706176658562723,-0.04371242373789546,-0.18409354564873623,-0.011785148884006487
ANXA1_ADRA2A,230,8.824671,2.2848966,69.81627296587926,6724.3994,8.813646,230,1,1,0.0,1.0,0.0,0.0,0.0,0.11345432140889568,0.31465560456562586,-0.07427551258343298,-0.22660758040257875,-0.039328313514069096
COL6A1_ITGA1,281,13.566793,2.6787446,63.123359580052494,10337.896,9.243669,281,0,-1,0.0,0.0,0.0,0.0,0.0,-0.04139097582826246,-0.09241427172791888,-0.15670474042414534,-0.06732382551713531,0.10283899873823768
COL5A1_ITGA1,293,14.322314,2.7293103,61.54855643044619,10913.604,9.297857,293,0,-1,0.0,0.0,0.0,0.0,0.0,-0.0756935468199472,-0.048066673224973926,-0.1403451039446101,-0.10482523540241592,0.06252485372040292
COL6A2_ITGA1,300,17.949833,2.941795,60.629921259842526,13677.772,9.523601,300,1,4,0.0,0.0,0.0,0.0,1.0,-0.13050889843443886,-0.12206947564431676,-0.10919141733291789,-0.06719480408010318,0.022992314188942188
COL6A3_ITGA1,302,13.869931,2.699341,60.367454068241464,10568.888,9.265764,302,0,-1,0.0,0.0,0.0,0.0,0.0,0.10591515054006186,0.055288873400464816,-0.1619405253194396,-0.1407669042367704,0.11944703441392926
COL5A2_ITGA1,277,14.693663,2.753257,63.6482939632546,11196.571,9.323452,277,0,-1,0.0,0.0,0.0,0.0,0.0,-0.05978325731804075,-0.0877502064671622,-0.10815229715419243,-0.060803693668125075,0.08087704374180585
COL1A2_ITGA1,293,12.427824,2.597329,61.54855643044619,9470.002,9.15599,293,0,-1,0.0,0.0,0.0,0.0,0.0,0.12920691499912063,0.08624568164767703,-0.18693971728002245,-0.191717671975653,0.07200424712291448
COL4A1_ITGA1,303,13.305216,2.6606243,60.23622047244095,10138.574,9.224201,303,0,-1,0.0,0.0,0.0,0.0,0.0,-1.7705258127544286e-05,-0.01060680191467214,-0.1512044318937707,-0.14838476438592071,0.06318230477813512
FBN1_ITGB6,306,14.543165,2.743621,59.84251968503938,11081.892,9.313158,306,0,-1,0.0,0.0,0.0,0.0,0.0,-0.1461518920503428,-0.06647841701594988,0.13041331157646455,0.06023427111383659,0.04992816786844544
FN1_ITGB6,304,13.272782,2.6583543,60.10498687664042,10113.86,9.221761,304,0,-1,0.0,0.0,0.0,0.0,0.0,0.0495764275025723,0.09707159989320452,-0.13014749619650606,-0.10084122621698079,0.13177429544971728
CSF1_CSF1R,289,11.979549,2.563375,62.073490813648306,9128.417,9.119257,289,0,-1,0.0,0.0,0.0,0.0,0.0,0.1896075736177223,0.13742492336057333,-0.21655782124913098,-0.1523969996403131,0.08146051519387489
GNAS_PTGIR,283,12.09523,2.572248,62.86089238845145,9216.565,9.128866,283,0,-1,0.0,0.0,0.0,0.0,0.0,-0.020544703376530173,0.0417643500933527,-0.06334636184751473,-0.06107242390780574,0.005391284728834872
FGF19_FGFR4,363,14.984339,2.7716093,52.362204724409445,11418.066,9.3430395,363,1,4,0.0,0.0,0.0,0.0,1.0,-0.1796428100491514,-0.15749415309849685,0.04166637461700563,0.0021421686653730044,-0.0502292711191765
PLAU_ITGA5,519,26.02346,3.2967055,31.88976377952756,19829.877,9.894996,519,1,4,0.0,0.0,0.0,0.0,1.0,-0.20296107334130828,-0.11192975738335378,0.39058418656600224,0.10411393000132474,-0.14450098135728145
SPP1_ITGA5,508,27.169607,3.3382437,33.333333333333336,20703.24,9.938094,508,0,-1,0.0,0.0,0.0,0.0,0.0,0.028134938600070578,-0.015056344492498368,0.23920714340955987,0.04856983644487925,0.046064998230563224
FGG_ITGA5,509,29.50978,3.4180474,33.202099737532805,22486.453,10.020713,509,0,-1,0.0,0.0,0.0,0.0,0.0,-0.27698169908910275,-0.2202599686931442,0.4807700991238401,0.2778913413216118,-0.11247415110838277
FGA_ITGA5,526,31.996998,3.4964166,30.97112860892388,24381.713,10.101629,526,1,4,0.0,0.0,0.0,0.0,1.0,-0.13965614880863855,-0.09855323187618666,0.45375100036250415,0.19190007267564171,-0.11708164240346898
FGB_ITGA5,523,29.589283,3.4206498,31.364829396325455,22547.033,10.023403,523,1,4,0.0,0.0,0.0,0.0,1.0,-0.1415541943747133,-0.08681810419738166,0.43128285478483674,0.15635745431254108,-0.004715602772408255
FBN1_ITGA5,538,35.706604,3.6029568,29.396325459317584,27208.434,10.211319,538,1,2,0.0,0.0,1.0,0.0,0.0,-0.3387542292461284,-0.23730615720635065,0.6451298879910607,0.31078920835915946,-0.19047003602618026
COL18A1_ITGA5,516,31.047432,3.467217,32.28346456692913,23658.143,10.071505,516,1,4,0.0,0.0,0.0,0.0,1.0,-0.1486366370104462,-0.19686376536167596,0.3843911379804997,0.22910467841304966,0.2664448418795436
ADAM15_ITGA5,541,30.14951,3.4387984,29.00262467191601,22973.926,10.042159,541,0,-1,0.0,0.0,0.0,0.0,0.0,-0.08202442025777901,-0.022655631932267366,0.3618737639372274,0.13435138019433282,-0.12678643995564015
FN1_ITGA5,511,30.192316,3.4401717,32.939632545931765,23006.545,10.043577,511,0,-1,0.0,0.0,0.0,0.0,0.0,-0.047819523944220864,-0.052632663560416966,0.18753107581495598,0.11840309977357814,-0.00524571052499289
WNT7B_LRP5,399,17.571732,2.9216406,47.637795275590555,13389.66,9.502313,399,1,4,0.0,0.0,0.0,0.0,1.0,0.04732710380251182,-0.09359362862922074,0.10246415392119981,0.06837942929446017,0.05994476008942653
DKK1_LRP5,338,18.74945,2.9831257,55.643044619422575,14287.081,9.567181,338,1,4,0.0,0.0,0.0,0.0,1.0,-0.01433391220876445,-0.2553349206806749,0.0987089069390493,0.174203812128083,0.17762149274925348
PSEN1_NCSTN,306,13.105276,2.646549,59.84251968503938,9986.221,9.209062,306,1,4,0.0,0.0,0.0,0.0,1.0,0.33849437616989314,0.22582883553100316,-0.21570981519631333,-0.23315196349534845,0.19146137515599854
FN1_IL17RC,404,20.67219,3.0760298,46.981627296587924,15752.208,9.6648,404,0,-1,0.0,0.0,0.0,0.0,0.0,-0.04432218886421732,-0.053927215596541254,-0.14021410960324102,0.006259249859924601,0.2522341794016967
PLAU_ITGB5,394,20.134607,3.050912,48.29396325459317,15342.571,9.638452,394,0,-1,0.0,0.0,0.0,0.0,0.0,0.03603855511491281,-0.05147758203057735,-0.06637387932858912,-0.0590902128666068,0.11490212661505236
SPP1_ITGB5,389,22.803452,3.1698306,48.9501312335958,17376.23,9.762916,389,1,4,0.0,0.0,0.0,0.0,1.0,0.26755394556290574,0.08095175485617119,-0.34690151729343,-0.18558234476245333,0.43133706486600204
TLN1_ITGB5,391,24.942741,3.2558918,48.68766404199475,19006.37,9.852582,391,1,4,0.0,0.0,0.0,0.0,1.0,0.19624228194347562,0.08339632326583475,-0.2806334780820971,-0.1466120356019478,0.36260540190209817
COL4A2_ITGB5,395,25.20888,3.2660983,48.16272965879265,19209.166,9.863194,395,1,4,0.0,0.0,0.0,0.0,1.0,0.15146794229963112,-0.02949163072908608,-0.17150016358240183,-0.08859756092653993,0.3712543455031695
ADAM9_ITGB5,425,22.960379,3.1764016,44.22572178477691,17495.809,9.7697735,425,1,4,0.0,0.0,0.0,0.0,1.0,0.12285897373520184,-0.0011619787745372914,-0.20110142509752846,-0.11394351071696908,0.24282541628186888
COL18A1_ITGB5,409,24.700972,3.2465289,46.325459317585306,18822.14,9.842842,409,1,4,0.0,0.0,0.0,0.0,1.0,0.04231559387544062,-0.13306235760019966,-0.15147980636481626,0.03851794762783444,0.4822328094242195
LTBP3_ITGB5,425,27.393906,3.3461745,44.22572178477691,20874.156,9.946315,425,1,4,0.0,0.0,0.0,0.0,1.0,0.04324402239391795,-0.10937502378122749,-0.1426932689997088,-0.03305298073018539,0.366669849159513
LTBP1_ITGB5,428,26.195568,3.303054,43.83202099737533,19961.023,9.901587,428,0,-1,0.0,0.0,0.0,0.0,0.0,-0.024638653829517045,-0.10383582038515408,-0.08549455294708361,0.003689518193883995,0.20272534614495585
MST1_MST1R,452,22.6617,3.1638577,40.68241469816273,17268.215,9.7566805,452,1,4,0.0,0.0,0.0,0.0,1.0,-0.2992916877197885,-0.3536448070675535,0.2849497334488917,0.177070216188446,6.312294578826889e-05
LAMC3_ITGA2,333,14.708378,2.7541943,56.2992125984252,11207.784,9.324453,333,1,4,0.0,0.0,0.0,0.0,1.0,0.07567490787501716,0.06977747044872515,-0.09395198441539229,-0.041034372447465266,0.4879353204451477
COL6A1_ITGA2,299,12.982345,2.6377954,60.76115485564304,9892.547,9.199638,299,1,4,0.0,0.0,0.0,0.0,1.0,0.05898131200946891,0.0550297213620955,-0.10289758718439089,-0.03556274518205935,0.4356677690415707
COL6A2_ITGA2,319,15.443032,2.7999017,58.136482939632536,11767.591,9.37319,319,1,4,0.0,0.0,0.0,0.0,1.0,0.04716836206023928,0.09172952627040763,-0.12051511644196007,-0.061510132712704176,0.3551603924580078
MMP1_ITGA2,298,12.235464,2.5828998,60.892388451443566,9323.424,9.140392,298,1,4,0.0,0.0,0.0,0.0,1.0,0.023482318254756225,0.0733514255206598,-0.08038394464136156,-0.017581909480736672,0.4289329807701256
HSPG2_ITGA2,322,14.640207,2.749845,57.742782152230966,11155.838,9.319808,322,1,4,0.0,0.0,0.0,0.0,1.0,0.10511471828352743,0.13486364391969918,-0.10578329998875301,-0.04628316658188359,0.4584329092012316
LAMB3_ITGA2,316,12.994157,2.63864,58.530183727034114,9901.548,9.200547,316,1,4,0.0,0.0,0.0,0.0,1.0,0.09724808309585135,0.11042665963321108,-0.10525924824312156,-0.04836773204665879,0.4876633725420713
COL1A2_ITGA2,322,12.964284,2.636503,57.742782152230966,9878.784,9.198246,322,1,4,0.0,0.0,0.0,0.0,1.0,0.14786508794830505,0.15847818555417795,-0.18280336979662004,-0.11305902716500572,0.4561749928566345
COL4A1_ITGA2,329,12.750798,2.6210968,56.8241469816273,9716.108,9.1816435,329,1,4,0.0,0.0,0.0,0.0,1.0,0.14808848149672624,0.17088119462178059,-0.15329835265675545,-0.1628085556456324,0.40447739317813247
FN1_ITGA2,308,12.731962,2.6197262,59.580052493438316,9701.755,9.180165,308,1,4,0.0,0.0,0.0,0.0,1.0,0.19375142934679318,0.2175252863737715,-0.20625197648297,-0.1591756076851052,0.50105958561888
COL7A1_ITGA2,307,11.587485,2.5327032,59.71128608923885,8829.664,9.085985,307,1,4,0.0,0.0,0.0,0.0,1.0,0.14887716053675384,0.19990667574972376,-0.13876751483588678,-0.11557195641425791,0.4570189627677585
COL3A1_ITGA2,274,11.795392,2.5490851,64.04199475065617,8988.089,9.103766,274,1,4,0.0,0.0,0.0,0.0,1.0,0.008285571167218377,0.030994645189714152,-0.06330059804389797,0.012223475218809333,0.37140614828022084
GAS6_AXL,523,28.54685,3.3859773,31.364829396325455,21752.7,9.987539,523,0,-1,0.0,0.0,0.0,0.0,0.0,0.21616181564393774,0.17031458114576115,-0.06299859469554918,-0.051746061959166575,0.055725346989793895
LRPAP1_LRP8,190,9.849968,2.3841622,75.06561679790026,7505.6753,8.923548,190,1,4,0.0,0.0,0.0,0.0,1.0,-0.19360258703233793,-0.026850384923959702,-0.08388255448284855,-0.09915897828293667,-0.16128233233205097
INS_INSR,483,26.598125,3.3177478,36.61417322834646,20267.771,9.916837,483,1,4,0.0,0.0,0.0,0.0,1.0,0.018511441420905318,0.04771450276260284,-0.024490190311161703,-0.15640311924015238,0.03056010463590892
ARF1_INSR,452,23.222694,3.18729,40.68241469816273,17695.693,9.781133,452,0,-1,0.0,0.0,0.0,0.0,0.0,0.026108639336744635,0.06016410389868725,-0.021802904332124742,-0.1873121247317129,-0.03783865278300253
HRAS_INSR,426,23.525068,3.1996958,44.09448818897638,17926.102,9.794069,426,1,4,0.0,0.0,0.0,0.0,1.0,0.1782589950948364,0.20802976849607452,-0.13687304506668962,-0.23251463146715076,0.038406319265917914
CALM1_INSR,454,26.328611,3.3079343,40.419947506561684,20062.402,9.906652,454,1,1,0.0,1.0,0.0,0.0,0.0,0.2363472012469949,0.25387630458931365,-0.22293852899123762,-0.3570023967450711,0.084763082768871
FN1_ROBO4,241,10.671914,2.4571855,68.37270341207349,8131.9985,9.003685,241,1,4,0.0,0.0,0.0,0.0,1.0,0.21313487429329442,0.089595662171587,-0.2390674330392363,-0.18366304829745692,-0.007910925653311897
CD6_ALCAM,179,6.2768984,1.9847047,76.50918635170603,4782.9966,8.473032,179,0,-1,0.0,0.0,0.0,0.0,0.0,0.13305729174465014,0.13054800475006337,-0.08636363908397104,-0.042561910638587996,0.04469177478378213
S100A9_ALCAM,182,6.5918803,2.0270793,76.11548556430446,5023.0127,8.521984,182,0,-1,0.0,0.0,0.0,0.0,0.0,0.14451367210559454,0.12462206707408417,-0.09655941541112326,-0.044398166978714744,0.047762235951088236
PLAU_MRC2,410,18.698708,2.9805532,46.194225721784775,14248.415,9.564471,410,0,-1,0.0,0.0,0.0,0.0,0.0,-0.027330751727841055,-0.055749268805425654,0.08055211379158837,-0.12441930526016222,-0.05169671146768338
LGALS9_MRC2,409,22.159636,3.142411,46.325459317585306,16885.643,9.734279,409,1,4,0.0,0.0,0.0,0.0,1.0,0.15094390715507014,0.05116987446039212,0.015359727851175928,-0.22674803588634743,0.10166135665949094
CALM1_AQP1,621,42.901962,3.781959,18.503937007874015,32691.295,10.394895,621,1,1,0.0,1.0,0.0,0.0,0.0,0.10955967945210611,0.11722825612356867,-0.11727745098567909,-0.1871296551330768,-0.2361784929395524
C1QA_CSPG4,258,10.005636,2.3984075,66.14173228346456,7624.2944,8.939226,258,0,-1,0.0,0.0,0.0,0.0,0.0,0.12763267230900105,0.07835407202629065,-0.03242054000303513,-0.11145170552779603,-0.03882983639030202
C4B_CD46,207,6.184646,1.9719462,72.83464566929135,4712.7,8.458228,207,1,4,0.0,0.0,0.0,0.0,1.0,0.20741906025946877,0.28844044889004505,-0.14672584732937327,-0.23691008346965575,0.084954686623309
SEMA4A_PLXND1,547,32.689217,3.5171778,28.21522309711286,24909.184,10.123032,547,0,-1,0.0,0.0,0.0,0.0,0.0,-0.02498117527138144,-0.13043196307138202,-0.02753582840124721,-0.06844078730523175,-0.07200374746016902
SEMA4D_MET,157,5.508387,1.8730917,79.39632545931758,4197.391,8.342457,157,1,4,0.0,0.0,0.0,0.0,1.0,0.07705282920461053,0.09682712330509023,-0.16409073401380728,-0.16632009192933045,0.22045833880299856
AFDN_EPHB3,205,6.1072917,1.9611213,73.0971128608924,4653.7563,8.445645,205,0,-1,0.0,0.0,0.0,0.0,0.0,0.16339492577685288,0.173993831206309,-0.12104550673775444,-0.09645216096728636,0.10566045188317347
FAM3C_LAMP1,741,84.53977,4.4489813,2.7559055118110187,64419.305,11.073184,741,1,4,0.0,0.0,0.0,0.0,1.0,-0.3146217339785572,-0.20914863531827574,0.23056689383769421,0.12824411760907853,-0.32211442020305925
PLAU_PLAUR,573,30.382275,3.4462433,24.803149606299215,23151.293,10.0498495,573,0,-1,0.0,0.0,0.0,0.0,0.0,-0.25711873717998796,-0.1541172549466941,0.07431051763375322,0.02184133950426196,-0.10810257300055123
FN1_PLAUR,578,35.884018,3.6077783,24.146981627296594,27343.621,10.216275,578,1,4,0.0,0.0,0.0,0.0,1.0,-0.09344034796312725,-0.11160914584723797,-0.11737890778926276,-0.024706168607190993,0.13159154846227053
LAMB3_COL17A1,237,10.447696,2.4377885,68.89763779527559,7961.144,8.982453,237,1,3,0.0,0.0,0.0,1.0,0.0,-0.10304858401684627,-0.25574089464798316,0.1747196091324814,0.39631340051483605,0.18244061895299968
MDK_SDC3,374,16.090878,2.8385448,50.91863517060368,12261.248,9.414281,374,1,4,0.0,0.0,0.0,0.0,1.0,0.035980079978538665,0.09620935713401674,-0.10019417350546206,-0.15661293261293507,0.19391912959029475
COL5A1_SDC3,426,23.695797,3.206633,44.09448818897638,18056.197,9.8013,426,1,4,0.0,0.0,0.0,0.0,1.0,-0.20004648710421974,-0.05174065661056456,0.23750582349112442,0.08042375352732785,-0.16772713647003962
PLAU_IGF2R,180,7.1174603,2.0940173,76.37795275590551,5423.505,8.598682,180,1,4,0.0,0.0,0.0,0.0,1.0,0.2110236718101291,0.1308959226068397,-0.18230045714758417,-0.11221354601079186,-0.08631771832387669
EFNA1_EPHA2,333,15.437026,2.7995365,56.2992125984252,11763.014,9.372801,333,1,4,0.0,0.0,0.0,0.0,1.0,0.00021060561771838894,0.005669115720566332,-0.15270432395907013,-0.04696026096485045,0.24856054344736084
SEMA4D_PLXNB1,650,43.126595,3.7870626,14.698162729658792,32862.465,10.400117,650,1,4,0.0,0.0,0.0,0.0,1.0,-0.05258407106629734,-0.017320678688316878,0.0246537837856495,0.08361409461766979,-0.1796135968566045
SEMA4A_PLXNB1,637,43.559418,3.7968235,16.404199475065617,33192.277,10.410103,637,1,4,0.0,0.0,0.0,0.0,1.0,-0.18310373509395203,-0.1115084949154009,0.04084845489651366,0.0960172939465299,-0.18665406731896653
S100A10_TRPV6,405,18.228357,2.956386,46.85039370078739,13890.009,9.538997,405,1,4,0.0,0.0,0.0,0.0,1.0,-0.040377823921401365,0.022356454982916888,0.05654287517231594,-0.08260795867600522,-0.06742956004126471
