,gene,input_int_frac,intrinsic,interactions,environmental,noise,scaled_intrinsic,scaled_interactions,scaled_environmental,scaled_noise,label,is_sv
25,ADAM12,0.99,3.2803388756906876e-10,0.7764897948103678,0.121933911991503,0.0515049578892011,3.453247592675509e-10,0.8174190582981832,0.128361124873572,0.05421981648291999,1.0,sv
26,ADAM12,0.01,1.2337993376258665e-08,4.459832399955085e-05,0.0750646027633583,0.8933224393414635,1.2740179795867832e-08,4.605211309660644e-05,0.07751151312423371,0.9224424220224898,0.0,sv
27,ADAM12,0.1,0.0017218759184467,0.1263051958654611,0.1151924449307638,0.7192633183924257,0.001788993897491277,0.13122851780666497,0.11968259664386235,0.7472998916519814,1.0,sv
28,ADAM15,0.0,0.0004203546393801,2.006711345129652e-09,4.343190781336283e-15,0.9753150483139776,0.0004308080215632851,2.056614257234794e-09,4.4511972807976606e-15,0.9995691899218181,0.0,sv
29,ADAM15,0.25,6.30381736049348e-10,0.1842075112879228,1.4735939522062744e-08,0.7914785079203795,6.460907645605276e-10,0.1887979378204721,1.5103157163141388e-08,0.8112020464302799,1.0,sv
30,ADAM15,0.5,0.0089784925609191,0.053225554987362,0.072865951856127,0.8233455107380048,0.009368058494363231,0.055534947446179275,0.0760275173815788,0.8590694766778787,0.0,sv
31,ADAM15,0.75,2.020872805610376e-09,0.598148531845548,0.1089683806731862,0.2135428454281137,2.1950267552491163e-09,0.6496955312422036,0.11835901318963561,0.231945453373134,1.0,sv
32,ADAM15,0.99,0.0037449237200166,0.616459950646103,0.1012226963285421,0.2688192826623819,0.0037818082504588674,0.6225315925581962,0.10221965965898931,0.27146693953235557,0.0,sv
33,ADAM15,0.01,0.0056258886645571,0.0055564400982433,0.0124757724708501,0.9487077626935756,0.005785773517218158,0.005714351258487983,0.012830327486469447,0.9756695477378243,0.0,sv
34,ADAM15,0.1,0.0023689290665346,0.1152092566181475,4.1505187185888754e-05,0.8682039414398341,0.002402994804435345,0.1168659918894297,4.2102041202401874e-05,0.8806889112649325,1.0,sv
35,ADAM9,0.0,0.1268261666406084,0.0179732341423505,0.8532265342031218,0.0250698859439565,0.12396313624399137,0.017567498346354377,0.8339654182415709,0.024503947168083354,1.0,sv
36,ADAM9,0.25,0.1221122111153944,0.1393996166625636,0.1851432527963148,0.4019098055981218,0.14390438858035196,0.16427690908982903,0.21818396661619704,0.47363473571362186,0.0,sv
37,ADAM9,0.5,0.0321259982505983,0.3060971104610266,0.4313893107733502,0.054722387399099,0.03897202687829263,0.3713261988997547,0.5233180828600099,0.06638369136194268,1.0,sv
38,ADAM9,0.75,0.0551809930725088,1.0541567868459427,0.5480505974871877,0.0109641777398392,0.033075139245791536,0.6318549299395663,0.32849807182355306,0.006571858991089048,1.0,sv
39,ADAM9,0.99,0.0004222465217148,3.0199613391527604,0.0611056230245498,0.0304916146958452,0.00013568416570580594,0.9704305747804302,0.019635603974541678,0.009798137079322294,1.0,sv
40,ADAM9,0.01,0.046313042061581,7.964645805655656e-09,0.2227630579768829,0.6801135126001047,0.048792191840602774,8.390995468949699e-09,0.23468762525586398,0.7165201745125377,0.0,sv
41,ADAM9,0.1,0.2577540136938678,0.0171818116841007,0.1893340744191564,0.6521259173951102,0.2308804903462698,0.015390430006548585,0.16959403779865156,0.5841350418485302,0.0,sv
42,AFDN,0.0,0.0161911328067703,2.874874029240889e-09,0.1204969596693912,0.8328714642939207,0.0166994720909145,2.9651340143494033e-09,0.12428010066087747,0.859020424283074,0.0,sv
43,AFDN,0.25,0.0222520819709799,0.2321375640478575,0.121762785632166,0.5507966826874888,0.024005721162870815,0.25043183110814027,0.1313586514606692,0.5942037962683197,1.0,sv
44,AFDN,0.5,0.0689296646157656,0.1835342240023469,0.0305916133994605,0.6535376356430197,0.0735961666214393,0.19595939434360551,0.03266264952129773,0.6977817895136574,0.0,sv
45,AFDN,0.75,0.0480420592428821,0.1789749623804926,0.0718262465348578,0.683619762514611,0.048899610207195604,0.18216966622949765,0.07310834534472745,0.6958223782185793,0.0,sv
46,AFDN,0.99,0.017755981730938,0.976415878424214,0.0707683573334179,0.020546194415295,0.01635762689999527,0.8995192088233063,0.06519506514070067,0.018928099135997897,1.0,sv
47,AFDN,0.01,0.0424381123982015,4.061516239860516e-09,0.021143682811501,0.8993062925175551,0.04407377426317889,4.218056360335048e-09,0.021958608681328703,0.933967612837436,0.0,sv
48,AFDN,0.1,0.0772003264280196,2.3103282902629492e-08,0.0130526083549252,0.9188060193822206,0.07650724899847093,2.2895869739121436e-08,0.012935426619223969,0.9105573014864353,0.0,sv
49,AGRN,0.0,0.0101983773564722,1.0059831492988798e-05,0.485657407601974,0.4807412721487769,0.010442661311377856,1.0300796828639199e-05,0.4972904653043297,0.49225657258746386,0.0,sv
50,AGRN,0.25,0.0425371817889304,0.3199287681196305,0.5097348550783575,1.0059551929280496e-06,0.048769884739156576,0.3668058975640724,0.584423064345356,1.1533514151288728e-06,1.0,sv
51,AGRN,0.5,0.145527082977528,0.0249709073366847,0.209020837050074,0.6564704136973724,0.14047161612257195,0.0241034427260027,0.20175966000947465,0.6336652811419509,0.0,sv
52,AGRN,0.75,1.0034514510325575e-09,0.5558209421256973,0.2613631687162875,0.1553809174654165,1.031757693101088e-09,0.5715000286608547,0.2687359311093944,0.1597640391979932,1.0,sv
53,AGRN,0.99,0.0007465175540704,0.6569337450580583,0.2333187439473515,0.0880834691860111,0.0007624664648419816,0.6709687501636233,0.23830346240208042,0.08996532096945432,0.0,sv
54,AGRN,0.01,2.1278319843434594e-09,0.0134306966136372,3.5705262225302383e-20,0.9616410560324544,2.182231178296012e-09,0.013774059752916533,3.661808687462275e-20,0.9862259380648523,1.0,sv
55,AGRN,0.1,0.0128211196813226,0.1416494515234843,0.8482003394536624,0.0262336081538811,0.012460942144682028,0.1376701617434708,0.8243722560697154,0.02549664004213158,1.0,sv
56,AGT,0.0,0.0054855040436394,0.0003265571656772,1.4075006626892803,0.4603285413121961,0.002927723756672415,0.00017429012252271294,0.7512113918621077,0.24568659425869716,0.0,sv
57,AGT,0.25,3.718364577179026e-07,0.0159255632907388,54.89702229439902,0.279429923787618,6.73709795010123e-09,0.0002885464229589934,0.9946486114786651,0.005062835361277879,0.0,sv
58,AGT,0.5,0.0201153917577501,0.4223154881284659,0.1386204094687341,0.1137747444758329,0.028950256291992896,0.6078003234854553,0.1995037645674824,0.16374565565506924,1.0,sv
59,AGT,0.75,9.078931248060136e-37,2.8385160905414066e-07,0.2724807198450438,0.558053117302073,1.093143679291903e-36,3.41769954872903e-07,0.3280788988143954,0.6719207594156498,0.0,sv
60,AGT,0.99,1.0429772981068003e-09,0.4763677232169429,0.0849177236447651,0.1747957650911121,1.4169323706306237e-09,0.647167343502982,0.11536461214538556,0.23746804293470003,0.0,sv
61,AGT,0.01,2.8358932164620488e-266,9.833787102139981e-08,0.2879760395369676,0.5960381418842089,3.207972180308012e-266,1.1124013861880534e-07,0.32575948842756264,0.6742404003322987,0.0,sv
62,AGT,0.1,0.0116346996830257,7.717379737059693e-08,0.2579247953647159,0.5709523148154332,0.013842397546620203,9.181761562308784e-08,0.3068663267499635,0.6792911838858007,0.0,sv
63,AGTRAP,0.0,0.0609967810148968,0.0071664957337329,3.898747932357629e-09,0.9318252125934042,0.06099748289824542,0.00716657819782264,3.89879279482756e-09,0.9318359350051392,1.0,sv
64,AGTRAP,0.25,0.0093577990244151,5.257962277602052e-09,0.269758860612895,0.6974760216528095,0.009582090008774989,5.383986947708091e-09,0.2762245348840359,0.7141933697232022,0.0,sv
65,AGTRAP,0.5,0.2412087912763735,0.0411365265801635,0.0001439134571523,0.7600327676454104,0.23137045694691055,0.03945866525717063,0.0001380435686690445,0.7290328342272497,0.0,sv
66,AGTRAP,0.75,1.386526916497533e-07,0.5466378870550265,0.0067034421191662,0.3909856873824658,1.4682696657072734e-07,0.5788649453100192,0.007098643814473489,0.4140362640485407,1.0,sv
67,AGTRAP,0.99,0.2686187254495192,0.00048309864786,0.94018594959271,0.0125349911704552,0.2198508107517367,0.00039539175546065365,0.7694945426066115,0.010259254886191217,0.0,sv
68,AGTRAP,0.01,0.0991180278485115,0.0170800609912951,8.423160899372876e-08,0.8210232589566322,0.10575732101434193,0.0182241468319132,8.987375460616654e-08,0.8760184422799903,1.0,sv
69,AGTRAP,0.1,0.0013799616418643,0.0553518743255086,2.887164555085615e-07,0.9142840380757624,0.0014211520825178664,0.05700407104264948,2.973343457930096e-07,0.9415744795404869,0.0,sv
70,ANXA1,0.0,1.135802171113182e-09,1.4897983262545842e-14,0.2102021262340773,0.76055364142235,1.1700184615191917e-09,1.5346788287522628e-14,0.21653451155443357,0.7834654872755326,0.0,sv
71,ANXA1,0.25,5.023998061280103e-10,0.0088297141212666,0.3632639642839456,0.610877867094421,5.11103101784974e-10,0.008982675192561818,0.3695569477686532,0.6214603765276819,0.0,sv
72,ANXA1,0.5,0.0022918637900943,0.1165684179811072,0.1041873746550754,0.7272212850946042,0.002411805426815519,0.1226688707667773,0.10963988204047391,0.7652794417659333,0.0,sv
73,ANXA1,0.75,1.9448348583513984e-09,0.0169495427244343,0.1704294240250606,0.7765591499889285,2.017593059820113e-09,0.017583641932935917,0.17680535785623622,0.8056109981932348,0.0,sv
74,ANXA1,0.99,5.45597912265238e-10,0.4822500505544015,0.1661947006636682,0.0759595469840357,7.531676899328557e-10,0.6657194765244765,0.22942257652387396,0.10485794619848193,0.0,sv
75,ANXA1,0.01,0.0025298964996103,0.0024191240093411,0.223679989647781,0.7497995840461278,0.002585673103382105,0.0024724584130863376,0.22861146022619697,0.7663304082573346,0.0,sv
76,ANXA1,0.1,0.0018100933280249,0.019871754514188,0.5109694853120994,0.4447818407831286,0.0018518844830416532,0.020330550511333333,0.5227666698212591,0.455050895184366,0.0,sv
77,APOE,0.0,0.1171309831833032,6.405668748107795e-08,0.0617733323320344,0.7245459314252513,0.12964850612980344,7.090228062500614e-08,0.0683749084815143,0.8019765144864016,0.0,sv
78,APOE,0.25,0.1574639011371102,0.3437721798384915,0.1431349261924053,0.5261139945267803,0.13452876449430157,0.2937006278087557,0.12228685201874019,0.44948375567820265,1.0,sv
79,APOE,0.5,0.0087676531395397,0.2671545025687894,0.09154228012341,0.2296277083046495,0.014683919769570742,0.44742592109496193,0.15331348942098924,0.3845766697144782,1.0,sv
80,APOE,0.75,0.0039087476967586,0.6802840712724493,0.1109226276412048,0.2073988678304222,0.0038989445242372965,0.6785779130264952,0.11064443274615317,0.20687870970311437,1.0,sv
81,APOE,0.99,0.0043478941059138,4.304436268083808,0.2366414522316713,0.0834024577934594,0.0009393077552421106,0.929919236776529,0.05112340500442058,0.018018050463808232,1.0,sv
82,APOE,0.01,0.1249185631445807,0.003827446082913,0.1209261798897158,0.6299764021861928,0.1420096210914009,0.004351108068327326,0.13747100954318106,0.7161682612970908,0.0,sv
83,APOE,0.1,0.1627355844359285,0.0880519340810126,0.1068642837840915,0.6774327068638631,0.15721961153415703,0.0850673865770175,0.10324208587597299,0.6544709160128526,1.0,sv
84,APP,0.0,0.1245112101165799,0.0194581614091385,0.649562326645173,0.1491587241001197,0.1320806992147254,0.02064109377738489,0.6890515818335453,0.1582266251743444,1.0,sv
85,APP,0.25,0.0750681223386819,0.1545306600528328,0.0471100342674153,0.472025315522074,0.1002600510811686,0.20638922871419937,0.06291957617877986,0.6304311440258523,1.0,sv
86,APP,0.5,0.1344878729686174,0.0248980416123818,0.0260926317516,0.7272780403501222,0.14734253899760247,0.02727785477053641,0.0285866266344128,0.7967929795974483,0.0,sv
87,APP,0.75,4.161171711277785e-09,0.3298878115641532,0.0316783645996451,0.5632975582610478,4.499226791656479e-09,0.35668801554324503,0.03425192628708388,0.6090600536704444,0.0,sv
88,APP,0.99,0.1339023966640158,3.0359810397585014,0.1885229371305712,0.1730769625597714,0.03791675732821199,0.8596900369634016,0.053383498996792754,0.049009706711593604,1.0,sv
89,APP,0.01,0.6708147879747731,0.0131119581254413,0.063395703790303,0.6538518682660699,0.4787518435659813,0.009357835035609025,0.04524469437443561,0.46664562702397394,0.0,sv
90,APP,0.1,0.2131391440977697,6.177068737834007e-08,0.0274444867126192,0.7044690709019333,0.22553147541968072,6.536215729445946e-08,0.02904016344174481,0.7454282957764172,0.0,sv
91,ARF1,0.0,1.5154171641584887e-09,0.0089620489126297,0.2433128162990926,0.7418425373844973,1.5243845021631985e-09,0.009015080991000622,0.24475259691939688,0.746232320565218,1.0,sv
92,ARF1,0.25,0.0257085302631925,0.1927660408960351,0.1177743600174213,0.6935987954944113,0.02496342866755093,0.18717916824377842,0.11436094576634354,0.6734964573223271,1.0,sv
93,ARF1,0.5,8.241326378302669e-07,0.118271346685035,0.1730885821037172,0.6764714487310175,8.51524299794119e-07,0.12220232648087857,0.1788415200570906,0.698955301937731,0.0,sv
94,ARF1,0.75,2.295667440094973e-09,0.3236293926601609,0.2085792481980953,0.4461450910289518,2.3464595267399095e-09,0.33078975564033325,0.2131941044537449,0.45601613755946235,0.0,sv
95,ARF1,0.99,4.5907380521520464e-09,0.4916661866678001,0.1412808057543717,0.3046185573381804,4.896444873478097e-09,0.524407263455933,0.15068898926449495,0.3249037423831271,0.0,sv
96,ARF1,0.01,1.252910235895821e-09,2.156137501076576e-11,0.1858260929576076,0.7858185484764865,1.289473724059443e-09,2.219059732646811e-11,0.19124902746295916,0.8087509712253765,0.0,sv
97,ARF1,0.1,7.522867244239055e-09,2.5869075095311418e-18,0.2394679402532398,0.733962664822018,7.728200805356042e-09,2.6575160838907487e-18,0.24600411899322783,0.7539958732785714,0.0,sv
98,ARPC5,0.0,0.003038299963454,2.210309391818421e-09,0.0864925585479391,0.8848555984789827,0.003118167267991796,2.268411440807168e-09,0.08876617458219936,0.9081156558813974,0.0,sv
99,ARPC5,0.25,5.2032476212549913e-08,0.4356842078590424,0.0779331676850638,0.4732527031590214,5.272474522434415e-08,0.44148079295326065,0.07897003390605524,0.4795491204159389,1.0,sv
100,ARPC5,0.5,0.0200374556225167,0.1570909881406668,0.0225511949191848,0.735296326930893,0.021430984709188656,0.16801607091325504,0.024119545045623948,0.7864333993319323,0.0,sv
101,ARPC5,0.75,0.0085802099642591,0.6426820937464353,0.0495779245574298,0.1972517357419816,0.0095538211097528,0.7156083335572563,0.055203616716552564,0.21963422861643822,1.0,sv
102,ARPC5,0.99,6.69195752810445e-10,0.7988159014591727,0.0415442986721013,0.0169679099407214,7.805596765419264e-10,0.9317505065459332,0.048457875289059114,0.019791617384448096,1.0,sv
103,ARPC5,0.01,0.009320391714011,0.0494722961406265,0.0593469132529462,0.8731180010510826,0.009402592922075896,0.04990861712726384,0.05987032343934225,0.880818466511318,1.0,sv
104,ARPC5,0.1,0.07260845756924,1.072041561970373e-07,0.0768667869555437,0.8321263016606565,0.07396937170848653,1.0921350410000595e-07,0.0783075157729338,0.8477230033050757,0.0,sv
105,AZGP1,0.0,0.1527349468897917,0.0038503846115006,0.0459203937367423,0.7933425475916964,0.1533717043619416,0.00386643700305833,0.04611183750538443,0.7966500211296156,0.0,sv
106,AZGP1,0.25,6.099021949960731e-09,0.129170882517362,0.1451770578633461,0.6906070595819951,6.320524699750194e-09,0.13386207823776952,0.15044956184626454,0.7156883535954413,0.0,sv
107,AZGP1,0.5,0.0134005332779879,0.456986066158125,0.1522060534084107,0.4098190251484295,0.012979835044135725,0.44263938107182493,0.14742767507657892,0.39695310880746043,1.0,sv
108,AZGP1,0.75,0.0261356267734177,0.0125026619191101,0.2174535485455682,0.729285336203034,0.026523474947310756,0.012688199256177568,0.22068052153692358,0.740107804259588,0.0,sv
109,AZGP1,0.99,2.9236714240277286e-10,0.627797363911067,0.1314862021408421,0.0425584488825205,3.646193849296839e-10,0.7829439615152841,0.1639801851785628,0.05307585294153371,1.0,sv
110,AZGP1,0.01,0.0500379153911416,0.0083214016809648,0.1546038342488411,0.7418147851792412,0.052407909188349484,0.008715536213025126,0.16192648399014462,0.7769500706084808,0.0,sv
111,AZGP1,0.1,8.383113376855785e-09,0.024160072035945,0.1754894002569304,0.7729070714684965,8.619666751893283e-09,0.0248418171495242,0.18044133255796452,0.7947168416728446,0.0,sv
112,B2M,0.0,3.947924166993013e-09,0.0115865527291237,0.4514742640132491,0.4749221257917339,4.208950900226888e-09,0.01235262620986859,0.4813245973250731,0.5063227722561074,1.0,sv
113,B2M,0.25,0.0457160149035944,0.1331259832832798,0.2343678848095093,0.6392191759128433,0.04343857148051007,0.1264940208143398,0.22269233524625032,0.6073750724588997,0.0,sv
114,B2M,0.5,0.0001429347426711,0.2412772781414905,0.2240618413957415,0.4828931714619706,0.00015071539069284336,0.2544111988509079,0.23625864037144945,0.5091794453869498,0.0,sv
115,B2M,0.75,0.0453749795087317,1.1288254762908116e-08,0.347047331793858,0.5754679925871923,0.046880290873026545,1.1662741723819935e-08,0.35856059963780196,0.5945590978264298,0.0,sv
116,B2M,0.99,0.0005886097085759,0.5254519258152414,0.187705974625745,0.1185168567799007,0.0007072397175758267,0.6313529427035025,0.22553674964484371,0.14240306793407786,0.0,sv
117,B2M,0.01,0.0253688142405101,0.006461960678605,0.4654892600023922,0.5154440255079549,0.02504908619066959,0.006380519344125234,0.45962260924326415,0.5089477852219412,0.0,sv
118,B2M,0.1,1.2796988093645343e-09,0.033874152728403,0.3977949005782406,0.52873303006887,1.3324615073320572e-09,0.03527080299972895,0.4141962069158256,0.550532988751984,0.0,sv
119,BMP2,0.0,9.89411204024131e-08,1.091684822508294e-16,0.2497384826880283,0.7257291060917717,1.014294185731347e-07,1.119139912321343e-16,0.2560192262969945,0.7439806722735868,0.0,sv
120,BMP2,0.25,0.0036964310459156,0.0533075831812222,0.616539758797014,0.2659088755573782,0.003934664563985001,0.05674323582110368,0.6562755022596627,0.2830465973552486,0.0,sv
121,BMP2,0.5,0.0109506273095857,0.2081613189262834,0.0034536701525264,0.7093461468989845,0.0117507126114136,0.22337020212297856,0.0037060055346263172,0.7611730797309816,0.0,sv
122,BMP2,0.75,1.4791164212355904e-08,0.4377981152803143,0.1200944626379541,0.3186345027022114,1.6874737004461362e-08,0.49946900394985605,0.1370116945233211,0.3635192846520858,1.0,sv
123,BMP2,0.99,2.3444641482714478e-09,0.2603127547572171,0.0584614950648629,0.4482870100527058,3.056423604926261e-09,0.3393637087135442,0.07621489696367015,0.5844213912663621,0.0,sv
124,BMP2,0.01,0.0380421675841871,0.023834304995773,0.0789046430909904,0.8393145652898154,0.03881474872626233,0.02431834509505109,0.08050708173067546,0.8563598244480111,1.0,sv
125,BMP2,0.1,0.0190077075655388,0.0457453945369984,3.0950984128148023e-08,0.9255650283555524,0.01919353628584746,0.046192624067309423,3.125357620838684e-08,0.934613808393267,0.0,sv
126,C1QA,0.0,0.1292034046991464,1.258011577697344e-09,0.113198878751394,0.7331978760872326,0.1324347923372182,1.2894745493596475e-09,0.1160299918965359,0.7515352144767714,0.0,sv
127,C1QA,0.25,0.0704966541920487,2.56867981508344e-09,0.1993226136346129,0.7164309585591555,0.07147948068593171,2.6044909696055973e-09,0.20210146247155814,0.7264190542380191,0.0,sv
128,C1QA,0.5,8.37880137253624e-10,0.4167104506838882,0.1006472725591289,0.4605548993046731,8.568047054683183e-10,0.42612237608838804,0.10292051677447854,0.4709571062803287,1.0,sv
129,C1QA,0.75,0.0168946555591472,0.4659372270575371,0.0774534229431853,0.4685834394769093,0.016420613067163654,0.4528636226002582,0.07528017865915111,0.45543558567342707,1.0,sv
130,C1QA,0.99,0.00289467830139,0.8329398348513778,0.3353109510491955,0.0722088128798786,0.002328120274925843,0.6699135155639561,0.2696825492378342,0.05807581492328399,0.0,sv
131,C1QA,0.01,0.091813712099032,2.1508379306156996e-08,0.1470117624861969,0.723590165782832,0.0953992289776551,2.234832636058904e-08,0.1527528783141011,0.7518478703599175,0.0,sv
132,C1QA,0.1,0.0718107083620226,6.523572770680236e-09,0.1340031701020067,0.7673749091991604,0.07378908264354878,6.703296225406713e-09,0.13769493740830155,0.7885159732448535,0.0,sv
133,C1QB,0.0,0.1977504462592042,0.0001118712682549,0.0939837975306118,0.6656992398632202,0.20651809884813135,0.00011683129961410095,0.09815075290959678,0.6952143169426578,0.0,sv
134,C1QB,0.25,0.0258224616457612,0.0624843480869866,0.1052802739583023,0.728233946668066,0.028012445795146893,0.06778360010146918,0.11420901725065657,0.7899949368527273,0.0,sv
135,C1QB,0.5,0.0519806542565927,0.0841925932818428,0.1304106835104591,0.6521568764446275,0.056578148954115344,0.0916391136598517,0.1419450213235234,0.7098377160625096,0.0,sv
136,C1QB,0.75,0.0039600196688476,0.3678676800226787,0.0709943504630504,0.5201333282940075,0.004112360507532115,0.38201944581829916,0.07372548308253833,0.5401427105916303,0.0,sv
137,C1QB,0.99,1.8308830717169033e-09,0.4654043015914039,0.167448950021666,0.1213632720391215,2.4275297740847376e-09,0.6170698809513796,0.22201707913309804,0.16091303748799266,0.0,sv
138,C1QB,0.01,0.0579237483052267,0.0006795303445165,0.1428987934692608,0.7954184469761294,0.058102674381506236,0.0006816294092665318,0.14334020689930685,0.7978754893099205,0.0,sv
139,C1QB,0.1,0.0699957887843668,0.3460611250624891,0.1078324794902498,0.6149819289887096,0.06146066496908592,0.30386323571284535,0.09468363754215282,0.5399924617759159,1.0,sv
140,C3,0.0,0.1221874507604695,1.0338244441960997e-07,0.2435345686383035,0.5845905624202008,0.12857604940269943,1.0878781903000498e-07,0.2562678289269458,0.6151560128825357,0.0,sv
141,C3,0.25,0.0531986198854648,0.0154019338648107,0.3798097005217101,0.4619498323023774,0.05843689839879558,0.016918507403776196,0.4172082081837682,0.5074363860136599,0.0,sv
142,C3,0.5,0.1543881190944497,0.0355906830423614,0.2283559558579533,0.4562144315197988,0.17653451737820036,0.04069603341821945,0.26111276369109326,0.5216566855124869,0.0,sv
143,C3,0.75,0.3837910690265633,0.6101142417426867,0.2204144331552745,0.4860971751453705,0.22570409922555454,0.35880273531764845,0.12962375914010443,0.28586940631669266,0.0,sv
144,C3,0.99,1.883747329822503e-07,0.7172002681551723,0.2384512730118084,0.0543640390134498,1.8650672479274456e-07,0.7100881891984059,0.2360866834316013,0.05382494086326794,1.0,sv
145,C3,0.01,0.1716010542575132,3.1517013398943615e-08,0.3392919264447087,0.3779852855245886,0.19305348627936567,3.54570625460662e-08,0.38170796531528456,0.4252385129482873,0.0,sv
146,C3,0.1,0.0637644890149255,1.114910651517834e-08,0.3558761160224077,0.5158754184404586,0.06815969652551813,1.1917600663707295e-08,0.3804062173710768,0.5514340741858044,0.0,sv
147,CALM1,0.0,0.082391612845801,1.5324714675613475e-08,0.1137498267768722,0.7494543540747721,0.08713195644447928,1.620641137513157e-08,0.1202943431977568,0.7925736841513525,0.0,sv
148,CALM1,0.25,0.0401920592312201,0.288898646447058,0.1146490914113883,0.4432236998012984,0.0453142202267665,0.32571650068996305,0.12926021399219118,0.49970906509107926,1.0,sv
149,CALM1,0.5,0.0334585587158897,0.0001132653993492,0.5941706646583974,0.5166602360067187,0.029236699626271335,9.897337440448597e-05,0.5191971775254524,0.45146714947387184,0.0,sv
150,CALM1,0.75,0.0880323166945428,1.859373102023452,0.0708707306794268,0.5994781327132528,0.03362894573266175,0.7102932138169417,0.027073102759776327,0.22900473769062019,1.0,sv
151,CALM1,0.99,7.357780944192481e-07,0.4697533225054462,0.1283250219788249,0.0740488247368671,1.0946995191638237e-06,0.6989046564075964,0.19092351474228914,0.1101707341505954,1.0,sv
152,CALM1,0.01,0.0518813920146792,0.0478453620346896,0.0432235239353677,0.8411341923303846,0.05272046615883073,0.04861916174672351,0.043922574981319205,0.8547377971131266,1.0,sv
153,CALM1,0.1,0.1387945897420608,0.2792328695414507,0.0452042115389034,0.6112367785785278,0.12917511893387293,0.2598800082935276,0.04207123211864107,0.5688736406539584,1.0,sv
154,CALM2,0.0,0.0564112526382414,8.310014192717303e-09,0.0753318727111753,0.7904614994177023,0.0611699948307711,9.011030626672479e-09,0.08168672115625181,0.8571432750019464,0.0,sv
155,CALM2,0.25,0.1565189366012506,0.1978809397902693,0.0555426978068156,0.6024878426211108,0.154597228610491,0.19545139745199772,0.05486075574586467,0.5950906181916467,1.0,sv
156,CALM2,0.5,0.0166577827255645,0.3588976743171734,0.1431009974069857,0.4531801156946461,0.01714051851649288,0.3692983834348381,0.1472480063039072,0.46631309174476177,1.0,sv
157,CALM2,0.75,0.0114547674165754,0.6704951840632892,0.2359595842230471,0.3846298544057633,0.008794181199863516,0.5147600058431613,0.18115351137546806,0.2952923015815072,1.0,sv
158,CALM2,0.99,0.0197083090013842,0.8551409250479657,0.2355641352843684,0.1620534717413489,0.015488269214727252,0.6720339559697163,0.1851239872666133,0.12735378754894314,0.0,sv
159,CALM2,0.01,0.0414515366077792,0.0038676466051543,0.1084525730843801,0.8477212216982748,0.04138974263278539,0.003861880901946112,0.10829089715780098,0.8464574793074676,0.0,sv
160,CALM2,0.1,0.049235473701257,0.1252552719426874,0.0879790862993789,0.6091528440921297,0.056487141804528226,0.1437035490086225,0.10093712419179922,0.6988721849950501,1.0,sv
161,CALM3,0.0,0.0700892692203872,0.0039432077515872,6.315356006924745e-11,0.9277541355305684,0.06996427017614074,0.003936175331279552,6.304093035092928e-11,0.9260995544295387,0.0,sv
162,CALM3,0.25,0.0114267216700618,0.0827281505773676,0.5328944812659161,0.302416265019909,0.012293861593389294,0.08900614388288722,0.5733342585676828,0.3253657359560408,0.0,sv
163,CALM3,0.5,0.0331187227302813,0.3528692041406171,0.2488498938418487,0.3637047832858548,0.033167060271298815,0.35338422489693905,0.24921309601147182,0.3642356188202902,1.0,sv
164,CALM3,0.75,0.0022016776157327,0.762080687178951,0.0664560428044486,0.5051411229475584,0.001648110900263359,0.570471116409037,0.04974703278614678,0.37813373990455273,1.0,sv
165,CALM3,0.99,0.0003291890014343,0.8774757279476557,0.2191157168654418,0.2296448244297307,0.0002481513440505142,0.661464326916075,0.16517520149774295,0.1731123202421315,0.0,sv
166,CALM3,0.01,0.093224005410911,4.848679781458699e-09,0.3518117689122786,0.5504336184649131,0.0936482885684103,4.870747200234717e-09,0.3534129424244183,0.5529387641364242,0.0,sv
167,CALM3,0.1,0.0100945762322629,0.036957295533999,0.090227869578932,0.8557189594438651,0.01016574968752882,0.03721786897065616,0.09086403588165314,0.8617523454601619,0.0,sv
168,CALR,0.0,0.142836934965945,2.3114426759143665e-08,0.1767612591438697,0.5810429028905312,0.15859472966073618,2.56644142077347e-08,0.19626159098903262,0.645143653685817,0.0,sv
169,CALR,0.25,0.2006405649236837,0.5922909287437114,0.1020770949741107,0.5943526044503299,0.13471585392067617,0.39768118807644404,0.068537501478875,0.3990654565240048,1.0,sv
170,CALR,0.5,0.3726472328170624,0.697588110158389,0.0722173712414827,0.6239448129902772,0.2109645349233713,0.3949213579693586,0.040883985699223115,0.35323012140804694,1.0,sv
171,CALR,0.75,0.0020028988949155,0.7237499551554449,0.04422691084292,0.1680852553675251,0.002135138664864238,0.7715349570909535,0.04714695664765734,0.17918294759652506,1.0,sv
172,CALR,0.99,0.0010886914065982,1.5333169834931382,0.0405358686544372,0.0159314601047612,0.0006843358357922095,0.9638211095207346,0.02548026684795491,0.010014287795518296,1.0,sv
173,CALR,0.01,0.1537127990351847,0.0119396042185997,0.0992003975706497,0.7194483750445089,0.15616439643027627,0.01213003144902209,0.10078256533938955,0.7309230067813121,1.0,sv
174,CALR,0.1,0.1384420183025091,0.0927850459262488,0.0408253830555321,0.6050123225099588,0.157846972162599,0.10579041494052406,0.04654774021433942,0.6898148726825375,1.0,sv
175,CCL21,0.0,1.60895148875007e-08,0.0057779599313146,1.4933223265628666e-22,0.969966735003454,1.6489471790844558e-08,0.005921589803186546,1.5304436802893438e-22,0.9940783937073416,1.0,sv
