"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"247","Pancreatic_tissue","Cancer_region","LAMA4","ITGA6_ITGB4",6.42255652930263e-06,0,"LAMA4_ITGA6_ITGB4","LAMA4 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"248","Cancer_region","Pancreatic_tissue","LAMA4","ITGA6_ITGB4",3.27121545023748e-06,0.03,"LAMA4_ITGA6_ITGB4","LAMA4 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"249","Cancer_region","Cancer_region","LAMA5","ITGA6_ITGB4",2.17926676293563e-05,0,"LAMA5_ITGA6_ITGB4","LAMA5 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"250","Cancer_region","Duct_epithelium","LAMA5","ITGA6_ITGB4",5.77084550548098e-06,0.01,"LAMA5_ITGA6_ITGB4","LAMA5 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"251","Cancer_region","Pancreatic_tissue","LAMA5","ITGA6_ITGB4",5.92486153410386e-06,0,"LAMA5_ITGA6_ITGB4","LAMA5 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"252","Cancer_region","Cancer_region","LAMB1","ITGA6_ITGB4",2.12388372069838e-05,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"253","Cancer_region","Duct_epithelium","LAMB1","ITGA6_ITGB4",5.62415478820021e-06,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"254","Cancer_region","Pancreatic_tissue","LAMB1","ITGA6_ITGB4",5.77426648807422e-06,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"255","Cancer_region","Cancer_region","LAMB2","ITGA6_ITGB4",2.19271820294441e-05,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"256","Cancer_region","Duct_epithelium","LAMB2","ITGA6_ITGB4",5.80647402199365e-06,0.01,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"257","Cancer_region","Pancreatic_tissue","LAMB2","ITGA6_ITGB4",5.96143825747955e-06,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"258","Cancer_region","Cancer_region","LAMB3","ITGA6_ITGB4",1.22278976620519e-05,0,"LAMB3_ITGA6_ITGB4","LAMB3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"259","Pancreatic_tissue","Cancer_region","LAMB3","ITGA6_ITGB4",7.21773192594489e-06,0,"LAMB3_ITGA6_ITGB4","LAMB3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"260","Cancer_region","Pancreatic_tissue","LAMB3","ITGA6_ITGB4",3.32422071062011e-06,0.03,"LAMB3_ITGA6_ITGB4","LAMB3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"261","Pancreatic_tissue","Pancreatic_tissue","LAMB3","ITGA6_ITGB4",1.96219151744107e-06,0.04,"LAMB3_ITGA6_ITGB4","LAMB3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"262","Duct_epithelium","Cancer_region","LAMC1","ITGA6_ITGB4",1.04922810243704e-05,0,"LAMC1_ITGA6_ITGB4","LAMC1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"263","Pancreatic_tissue","Cancer_region","LAMC1","ITGA6_ITGB4",6.96777964215923e-06,0,"LAMC1_ITGA6_ITGB4","LAMC1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"264","Stroma","Cancer_region","LAMC1","ITGA6_ITGB4",1.7002248242027e-05,0,"LAMC1_ITGA6_ITGB4","LAMC1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"265","Cancer_region","Cancer_region","COL1A2","SDC1",1.84835204851038e-05,0,"COL1A2_SDC1","COL1A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"266","Duct_epithelium","Cancer_region","COL1A2","SDC1",1.80345111607106e-05,0,"COL1A2_SDC1","COL1A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"267","Stroma","Cancer_region","COL1A2","SDC1",3.45834039262324e-05,0,"COL1A2_SDC1","COL1A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"268","Stroma","Duct_epithelium","COL1A2","SDC1",1.8422614568306e-05,0.03,"COL1A2_SDC1","COL1A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"269","Cancer_region","Cancer_region","COL6A2","SDC1",3.33069056127397e-05,0,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"270","Duct_epithelium","Cancer_region","COL6A2","SDC1",2.5867783258099e-05,0,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"271","Stroma","Cancer_region","COL6A2","SDC1",3.33398196485294e-05,0,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"272","Cancer_region","Duct_epithelium","COL6A2","SDC1",1.77430675555217e-05,0.04,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"273","Cancer_region","Cancer_region","THBS1","SDC1",2.38687108764701e-05,0,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"274","Pancreatic_tissue","Cancer_region","THBS1","SDC1",1.66552613517011e-05,0,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"275","Stroma","Cancer_region","THBS1","SDC1",3.20547137237544e-05,0,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"276","Cancer_region","Cancer_region","THBS2","SDC1",6.2389957575565e-05,0,"THBS2_SDC1","THBS2 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"277","Pancreatic_tissue","Cancer_region","THBS2","SDC1",1.69934144298678e-05,0.01,"THBS2_SDC1","THBS2 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"278","Cancer_region","Duct_epithelium","THBS2","SDC1",3.32426446204818e-05,0,"THBS2_SDC1","THBS2 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"279","Cancer_region","Pancreatic_tissue","THBS2","SDC1",1.614803366717e-05,0,"THBS2_SDC1","THBS2 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"280","Cancer_region","Cancer_region","COMP","SDC1",1.99809617693552e-05,0,"COMP_SDC1","COMP - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"281","Duct_epithelium","Cancer_region","COMP","SDC1",3.17017690128265e-05,0,"COMP_SDC1","COMP - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"282","Pancreatic_tissue","Cancer_region","COMP","SDC1",1.45829625899747e-05,0,"COMP_SDC1","COMP - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"283","Stroma","Cancer_region","COMP","SDC1",2.26166743936463e-05,0,"COMP_SDC1","COMP - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"284","Duct_epithelium","Duct_epithelium","COMP","SDC1",1.68876784664238e-05,0.04,"COMP_SDC1","COMP - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"285","Cancer_region","Stroma","ADGRE5","CD55",6.52940857367885e-06,0.01,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"286","Duct_epithelium","Stroma","ADGRE5","CD55",5.7839949549668e-06,0.04,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"287","Pancreatic_tissue","Stroma","ADGRE5","CD55",6.12293646221939e-06,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"288","Cancer_region","Duct_epithelium","APP","CD74",0.000142934582541906,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"289","Stroma","Duct_epithelium","APP","CD74",0.000161595135265483,0.02,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"290","Cancer_region","Pancreatic_tissue","APP","CD74",0.00019538567087931,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"291","Duct_epithelium","Pancreatic_tissue","APP","CD74",0.00010713451106172,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"292","Pancreatic_tissue","Pancreatic_tissue","APP","CD74",4.29086364418068e-05,0.01,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"293","Stroma","Pancreatic_tissue","APP","CD74",0.000220914684693296,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"294","Pancreatic_tissue","Cancer_region","CD99","CD99",4.34344117234608e-06,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"295","Cancer_region","Pancreatic_tissue","CD99","CD99",4.34344117234608e-06,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"296","Pancreatic_tissue","Pancreatic_tissue","CD99","CD99",4.65892450830672e-06,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"297","Stroma","Pancreatic_tissue","CD99","CD99",5.27632745589314e-06,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"298","Pancreatic_tissue","Stroma","CD99","CD99",5.27632745589314e-06,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"299","Duct_epithelium","Duct_epithelium","CDH1","CDH1",1.02356142091892e-05,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"300","Pancreatic_tissue","Duct_epithelium","CDH1","CDH1",7.64126104269938e-06,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"301","Duct_epithelium","Pancreatic_tissue","CDH1","CDH1",7.64126104269938e-06,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"302","Pancreatic_tissue","Pancreatic_tissue","CDH1","CDH1",5.70435948399383e-06,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"303","Stroma","Pancreatic_tissue","CDH1","CDH1",5.16277044809549e-06,0.01,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"304","Pancreatic_tissue","Stroma","CDH1","CDH1",5.16277044809549e-06,0.01,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"305","Pancreatic_tissue","Cancer_region","CDH1","ITGA2_ITGB1",2.04092517353487e-06,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"306","Duct_epithelium","Duct_epithelium","CDH1","ITGA2_ITGB1",3.90797471858777e-06,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"307","Pancreatic_tissue","Duct_epithelium","CDH1","ITGA2_ITGB1",2.91754306062397e-06,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"308","Pancreatic_tissue","Cancer_region","EFNA1","EPHA2",6.05803660773302e-06,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"309","Pancreatic_tissue","Duct_epithelium","EFNA1","EPHA2",4.36498461054646e-06,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"310","Pancreatic_tissue","Pancreatic_tissue","EFNA1","EPHA2",1.52267032198271e-06,0.01,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"311","Cancer_region","Cancer_region","EFNA2","EPHA2",4.91730325336922e-06,0,"EFNA2_EPHA2","EFNA2 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"312","Cancer_region","Duct_epithelium","EFNA2","EPHA2",3.54296260797772e-06,0.01,"EFNA2_EPHA2","EFNA2 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"313","Duct_epithelium","Cancer_region","EFNA5","EPHA2",4.73618895546521e-06,0,"EFNA5_EPHA2","EFNA5 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"314","Pancreatic_tissue","Cancer_region","EFNA5","EPHA2",1.94167522742282e-06,0.04,"EFNA5_EPHA2","EFNA5 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"315","Stroma","Cancer_region","EFNA5","EPHA2",4.34873907710347e-06,0,"EFNA5_EPHA2","EFNA5 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"316","Duct_epithelium","Duct_epithelium","EFNA5","EPHA2",3.41246308139614e-06,0.04,"EFNA5_EPHA2","EFNA5 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"317","Pancreatic_tissue","Cancer_region","EFNB1","EPHB3",7.6216473020051e-07,0.01,"EFNB1_EPHB3","EFNB1 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"318","Pancreatic_tissue","Duct_epithelium","EFNB1","EPHB3",6.66492704680598e-07,0.01,"EFNB1_EPHB3","EFNB1 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"319","Pancreatic_tissue","Pancreatic_tissue","EFNB1","EPHB3",7.48782097696577e-07,0.01,"EFNB1_EPHB3","EFNB1 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
"320","Pancreatic_tissue","Cancer_region","EFNB1","EPHB4",2.66744691935633e-06,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"321","Pancreatic_tissue","Duct_epithelium","EFNB1","EPHB4",2.28502670597934e-06,0.01,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"322","Cancer_region","Pancreatic_tissue","EFNB1","EPHB4",2.09711456412567e-06,0.03,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"323","Pancreatic_tissue","Pancreatic_tissue","EFNB1","EPHB4",2.62051093596679e-06,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"324","Pancreatic_tissue","Duct_epithelium","ICAM1","ITGAX_ITGB2",5.71872800845385e-07,0.04,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"325","Duct_epithelium","Pancreatic_tissue","ICAM1","ITGAX_ITGB2",1.58732175862975e-06,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"326","Pancreatic_tissue","Pancreatic_tissue","ICAM1","ITGAX_ITGB2",8.94398651124244e-07,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"327","Pancreatic_tissue","Duct_epithelium","ITGB2","ICAM1",1.18313156892115e-06,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"328","Pancreatic_tissue","Pancreatic_tissue","ITGB2","ICAM1",6.66652401918339e-07,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"329","Pancreatic_tissue","Duct_epithelium","ITGB2","ICAM2",1.2060935420212e-06,0.01,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"330","Pancreatic_tissue","Pancreatic_tissue","ITGB2","ICAM2",8.43994780887866e-07,0.01,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"331","Cancer_region","Cancer_region","F11R","F11R",1.31885302370181e-06,0.02,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"332","Pancreatic_tissue","Cancer_region","F11R","F11R",7.40408496583991e-07,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"333","Cancer_region","Pancreatic_tissue","F11R","F11R",7.40408496583991e-07,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"334","Pancreatic_tissue","Duct_epithelium","PECAM1","PECAM1",3.50136317669442e-06,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"335","Duct_epithelium","Pancreatic_tissue","PECAM1","PECAM1",3.50136317669442e-06,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"336","Pancreatic_tissue","Pancreatic_tissue","PECAM1","PECAM1",4.56010747347735e-06,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"337","Stroma","Duct_epithelium","SEMA4A","PLXNB1",1.41574708474898e-05,0.04,"SEMA4A_PLXNB1","SEMA4A - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"338","Duct_epithelium","Pancreatic_tissue","SEMA4A","PLXNB1",1.39145215023373e-05,0,"SEMA4A_PLXNB1","SEMA4A - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"339","Stroma","Pancreatic_tissue","SEMA4A","PLXNB1",1.92294082723852e-05,0,"SEMA4A_PLXNB1","SEMA4A - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"340","Duct_epithelium","Duct_epithelium","SEMA4D","PLXNB1",1.48328459539052e-05,0.02,"SEMA4D_PLXNB1","SEMA4D - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"341","Pancreatic_tissue","Duct_epithelium","SEMA4D","PLXNB1",7.98986217839722e-06,0.03,"SEMA4D_PLXNB1","SEMA4D - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"342","Duct_epithelium","Pancreatic_tissue","SEMA4D","PLXNB1",2.01458076828989e-05,0,"SEMA4D_PLXNB1","SEMA4D - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"343","Pancreatic_tissue","Pancreatic_tissue","SEMA4D","PLXNB1",1.08517134713521e-05,0,"SEMA4D_PLXNB1","SEMA4D - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"344","Stroma","Pancreatic_tissue","SEMA4D","PLXNB1",1.44792832501916e-05,0,"SEMA4D_PLXNB1","SEMA4D - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"345","Cancer_region","Duct_epithelium","SEMA7A","ITGB1_ITGA1",3.53723453807213e-06,0,"SEMA7A_ITGB1_ITGA1","SEMA7A - (ITGB1+ITGA1)","SEMA7","Cell-Cell Contact","PMID: 22325954"
"346","Pancreatic_tissue","Duct_epithelium","SEMA7A","ITGB1_ITGA1",1.6995731670594e-06,0.02,"SEMA7A_ITGB1_ITGA1","SEMA7A - (ITGB1+ITGA1)","SEMA7","Cell-Cell Contact","PMID: 22325954"
"347","Stroma","Duct_epithelium","SEMA7A","ITGB1_ITGA1",5.15957178624278e-06,0,"SEMA7A_ITGB1_ITGA1","SEMA7A - (ITGB1+ITGA1)","SEMA7","Cell-Cell Contact","PMID: 22325954"
"348","Pancreatic_tissue","Duct_epithelium","THY1","ITGAX_ITGB2",4.82568640945278e-06,0.01,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"349","Cancer_region","Pancreatic_tissue","THY1","ITGAX_ITGB2",7.71492326112071e-06,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"350","Duct_epithelium","Pancreatic_tissue","THY1","ITGAX_ITGB2",6.9792841659701e-06,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"351","Pancreatic_tissue","Pancreatic_tissue","THY1","ITGAX_ITGB2",7.54575966407559e-06,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
